"Latest: Time (min)","Latest: Potential (mV)"
2.78333333333,3.30402648926
2.79166666667,3.30098876953
2.8,3.29997619629
2.80833333333,3.29744476318
2.81666666667,3.29744476318
2.825,3.30301391602
2.83333333333,3.29845733643
2.84166666667,3.30200134277
2.85,3.30098876953
2.85833333333,3.30301391602
2.86666666667,3.30301391602
2.875,3.30200134277
2.88333333333,3.30098876953
2.89166666667,3.30098876953
2.9,3.29997619629
2.90833333333,3.29845733643
2.91666666667,3.29896362305
2.925,3.29845733643
2.93333333333,3.29997619629
2.94166666667,3.30301391602
2.95,3.30200134277
2.95833333333,3.30402648926
2.96666666667,3.30301391602
2.975,3.30402648926
2.98333333333,3.30554534912
2.99166666667,3.30453277588
3,3.30402648926
