"Latest: Time (min)","Latest: Potential (mV)"
2.45833333333,3.31972137451
2.46666666667,3.32326538086
2.475,3.32073394775
2.48333333333,3.321746521
2.49166666667,3.31972137451
2.5,3.32326538086
2.50833333333,3.32326538086
2.51666666667,3.321746521
2.525,3.32073394775
2.53333333333,3.32073394775
2.54166666667,3.32326538086
2.55,3.32326538086
2.55833333333,3.32073394775
2.56666666667,3.32275909424
2.575,3.32073394775
2.58333333333,3.31972137451
2.59166666667,3.32073394775
2.6,3.31972137451
2.60833333333,3.321746521
2.61666666667,3.32326538086
2.625,3.31668365479
2.63333333333,3.32275909424
2.64166666667,3.321746521
2.65,3.321746521
2.65833333333,3.31870880127
2.66666666667,3.32073394775
2.675,3.31972137451
2.68333333333,3.321746521
2.69166666667,3.31870880127
2.7,3.31870880127
2.70833333333,3.31972137451
2.71666666667,3.31972137451
2.725,3.32073394775
2.73333333333,3.31769622803
2.74166666667,3.32275909424
2.75,3.321746521
2.75833333333,3.32326538086
2.76666666667,3.32326538086
2.775,3.32275909424
2.78333333333,3.32529052734
2.79166666667,3.32326538086
2.8,3.3242779541
2.80833333333,3.32073394775
2.81666666667,3.32275909424
2.825,3.32275909424
2.83333333333,3.32275909424
2.84166666667,3.321746521
2.85,3.321746521
2.85833333333,3.321746521
2.86666666667,3.32326538086
2.875,3.31972137451
2.88333333333,3.31972137451
2.89166666667,3.32275909424
2.9,3.32326538086
2.90833333333,3.32073394775
2.91666666667,3.321746521
2.925,3.31972137451
2.93333333333,3.31870880127
2.94166666667,3.31668365479
2.95,3.31516479492
2.95833333333,3.31769622803
2.96666666667,3.31769622803
2.975,3.321746521
2.98333333333,3.31972137451
2.99166666667,3.32073394775
3,3.321746521
